State,City,Airport,LocID,"Ownership","Svc Lvl","Hub","Role","Enplaned","Based Aircraft","Development Estimate 2025-2029"
New Mexico,Glenwood,Glenwood,E94,PU,GA,,Unclassified,0,0,0
New Mexico,Grants,Grants-Milan Municipal,GNT,PU,GA,,Basic,0,7,"2,440,000"
New Mexico,Hatch,Hatch Municipal,E05,PU,GA,,Basic,0,0,"2,929,439"
New Mexico,Hobbs,Lea County Regional,HOB,PU,P,N,,"22,187",57,"30,706,817"
New Mexico,Jal,Lea County/Jal,E26,PU,GA,,Unclassified,0,7,0
New Mexico,Las Cruces,Las Cruces International,LRU,PU,GA,,Regional,"1,593",95,"19,459,481"
New Mexico,Las Vegas,Las Vegas Municipal,LVS,PU,GA,,Regional,0,4,"2,098,000"
New Mexico,Lordsburg,Lordsburg Municipal,LSB,PU,GA,,Basic,0,0,"2,563,889"
New Mexico,Los Alamos,Los Alamos,LAM,PU,GA,,Local,0,50,"12,818,189"
New Mexico,Lovington,Lea County/Zip Franklin Memorial,E06,PU,GA,,Basic,0,12,"4,883,028"
New Mexico,Magdalena,Magdalena,N29,PU,GA,,Unclassified,0,3,0
New Mexico,Moriarty,Moriarty Municipal,0E0,PU,GA,,Local,0,98,"1,544,111"
New Mexico,Navajo Dam,Navajo Lake,1V0,PU,GA,,Unclassified,0,0,0
New Mexico,Portales,Portales Municipal,PRZ,PU,GA,,Local,0,23,"1,500,833"
New Mexico,Questa,Questa Municipal Nr 2,N24,PU,GA,,Unclassified,0,0,0
New Mexico,Raton,Raton Municipal/Crews Field,RTN,PU,GA,,Local,1,16,"5,970,760"
New Mexico,Reserve,Reserve,T16,PU,GA,,Basic,0,0,"3,028,000"
New Mexico,Roswell,Roswell Air Center,ROW,PU,P,N,,"44,943",38,"22,913,457"
New Mexico,Ruidoso,Sierra Blanca Regional,SRR,PU,GA,,Regional,2,19,"2,600,000"
New Mexico,Santa Fe,Santa Fe Regional,SAF,PU,P,N,,"140,245",179,"5,002,749"
New Mexico,Santa Rosa,Santa Rosa Route 66,SXU,PU,GA,,Basic,0,1,"2,483,465"
New Mexico,Santa Teresa,Dona Ana County International Jetport,DNA,PU,GA,,Regional,0,168,"3,450,017"
New Mexico,Shiprock,Shiprock Airstrip,5V5,NA,GA,,Basic,0,0,"4,618,000"
New Mexico,Silver City,Grant County,SVC,PU,CS,,Regional,"6,973",29,"6,363,427"
New Mexico,Socorro,Socorro Municipal,ONM,PU,GA,,Basic,0,14,"2,557,235"
New Mexico,Springer,Springer Municipal,S42,PU,GA,,Basic,0,0,"1,390,000"
New Mexico,Taos,Taos Regional,SKX,PU,GA,,Regional,"7,033",26,"16,980,571"
New Mexico,Truth or Consequences,Truth Or Consequences Municipal,TCS,PU,GA,,Local,0,24,"5,565,889"
New Mexico,Tucumcari,Tucumcari Municipal,TCC,PU,GA,,Basic,0,12,"1,471,778"
New Mexico,Vaughn,Vaughn Municipal,N17,PU,GA,,Basic,0,0,"1,009,063"
New Mexico,Zuni,Andrew Othole Memorial,XNI,PU,GA,,Basic,0,0,"7,136,111"
New York,Akron,Akron/Jesson Field*,9G3,PR,R,,Local,0,65,"2,500,000"
New York,Albany,Albany International,ALB,PU,P,S,,"1,376,492",80,"6,898,201"
New York,Batavia,Genesee County,GVQ,PU,R,,Regional,0,31,"6,145,977"
New York,Bayport,Bayport Aerodrome,23N,PU,GA,,Local,0,40,"1,018,498"
New York,Binghamton,Greater Binghamton/Edwin A Link Field,BGM,PU,P,N,,"36,643",39,"6,127,163"
New York,Brockport,Ledgedale Airpark,7G0,PR,R,,Unclassified,0,23,0
New York,Buffalo,Buffalo Airfield,9G0,PR,R,,Unclassified,0,18,0
New York,Buffalo,Buffalo Niagara International,BUF,PU,P,S,,"2,291,964",28,"32,923,575"
New York,Canandaigua,Canandaigua,IUA,PU,R,,Regional,19,69,"4,720,120"
New York,Corning,Corning-Painted Post,7N1,PU,GA,,Local,0,28,"4,615,412"
New York,Cortland,Cortland County/Chase Field,N03,PU,GA,,Local,0,36,"5,539,984"
New York,Dansville,Dansville Municipal,DSV,PU,GA,,Local,0,20,"6,176,800"
New York,Dunkirk,Chautauqua County/Dunkirk,DKK,PU,GA,,Local,0,28,"4,891,167"
New York,Ellenville,Joseph Y Resnick,N89,PU,GA,,Local,0,17,"1,436,277"
New York,Elmira,Elmira/Corning Regional,ELM,PU,P,N,,"85,034",37,"22,012,112"
New York,Endicott,Tri-Cities,CZG,PU,GA,,Local,2,17,"2,702,902"
New York,Fishers Island,Elizabeth Field,0B8,PU,GA,,Basic,239,2,"3,868,647"
New York,Fulton,Oswego County,FZY,PU,GA,,Regional,2,89,"14,930,167"
New York,Gasport,Royalton,9G5,PR,GA,,Unclassified,0,30,0
New York,Glens Falls,Floyd Bennett Memorial,GFL,PU,GA,,Regional,71,45,"5,581,111"
New York,Hamilton,Hamilton Municipal,VGC,PU,GA,,Regional,38,36,"2,976,111"
New York,Hornell,Hornell Municipal,HTF,PU,GA,,Basic,0,9,"643,000"
New York,Hudson,Columbia County,1B1,PU,GA,,Regional,37,19,"5,418,936"
New York,Islip,Long Island MacArthur,ISP,PU,P,S,,"641,413",264,"13,357,360"
New York,Ithaca,Ithaca Tompkins International,ITH,PU,P,N,,"60,848",54,"24,076,834"
New York,Jamestown,Chautauqua County/Jamestown,JHW,PU,GA,,Local,67,20,"14,388,959"
New York,Johnstown,Fulton County,NY0,PU,GA,,Local,3,27,"3,676,667"
New York,Kingston,Kingston-Ulster*,20N,PR,R,,Local,19,29,"4,100,000"
New York,Lake Placid,Lake Placid,LKP,PU,GA,,Local,72,16,"3,631,644"
New York,Lancaster,Buffalo-Lancaster Regional*,BQR,PR,R,,Local,0,76,"1,600,000"
New York,Le Roy,Le Roy*,5G0,PR,R,,Local,0,29,"993,000"
New York,Malone,Malone-Dufort,MAL,PU,GA,,Basic,2,14,"4,663,622"
New York,Massena,Massena International-Richards Field,MSS,PU,CS,,Regional,"4,958",9,"12,025,600"
New York,Middletown,Randall,06N,PR,R,,Unclassified,0,12,0
New York,Millbrook,Sky Acres,44N,PR,R,,Unclassified,33,46,0
New York,Montauk,Montauk,MTP,PR,GA,,Unclassified,276,5,0
New York,Montgomery,Orange County,MGJ,PU,GA,,Regional,0,156,"13,162,599"
New York,Monticello,Sullivan County International,MSV,PU,GA,,Local,55,30,"12,967,685"
New York,New York,East 34th Street,6N5,PU,GA,,Unclassified,0,0,0
New York,New York,New York Skyports Inc,6N7,PU,GA,,Unclassified,0,0,0
New York,New York,John F Kennedy International,JFK,PU,P,L,,"30,804,261",0,"257,289,334"
New York,New York,West 30th St,JRA,PU,GA,,Unclassified,0,0,0
New York,New York,Downtown Manhattan/Wall St,JRB,PU,GA,,Unclassified,0,0,0
New York,New York,Laguardia,LGA,PU,P,L,,"16,173,072",0,"110,066,871"
New York,Newburgh,New York Stewart International,SWF,PU,P,N,,"129,604",49,"61,048,889"
New York,Niagara Falls,Niagara Falls International,IAG,PU,P,N,,"52,616",80,"43,048,001"
New York,North Babylon,Republic,FRG,PU,R,,National,"10,046",420,"23,656,184"
New York,Norwich,Lt Warren Eaton,OIC,PU,GA,,Local,4,20,"2,084,783"
New York,Ogdensburg,Ogdensburg International,OGS,PU,CS,,Regional,"5,801",0,"11,738,143"
New York,Olean,Cattaraugus County-Olean,OLE,PU,GA,,Local,3,17,"5,268,294"
New York,Oneonta,Albert S Nader Regional,N66,PU,GA,,Local,11,16,"14,910,352"
New York,Penn Yan,Penn Yan/Yates City,PEO,PU,GA,,Regional,36,55,"14,759,968"
New York,Perry,Perry-Warsaw,01G,PU,GA,,Local,0,26,"3,047,805"
New York,Piseco,Piseco,K09,PU,GA,,Basic,0,2,"2,731,320"
New York,Plattsburgh,Plattsburgh International,PBG,PU,P,N,,"72,150",37,"33,633,528"
New York,Potsdam,Potsdam Municipal/Damon Field,PTD,PU,GA,,Local,30,18,"5,330,248"
New York,Poughkeepsie,Hudson Valley Regional,POU,PU,GA,,Regional,48,110,"26,537,341"
New York,Rochester,Frederick Douglass/Greater Rochester International,ROC,PU,P,S,,"1,325,336",86,"28,915,736"
New York,Rome,Griffiss International,RME,PU,GA,,Regional,38,64,"10,469,708"
New York,Saranac Lake,Adirondack Regional,SLK,PU,CS,,Regional,"4,944",15,"7,031,210"
New York,Saratoga Springs,Saratoga County,5B2,PU,GA,,Regional,101,49,"15,022,334"
New York,Schenectady,Schenectady County,SCH,PU,R,,Regional,54,90,"6,797,102"
New York,Schroon Lake,Schroon Lake,4B7,PU,GA,,Unclassified,0,1,0
New York,Seneca Falls,Finger Lakes Regional,0G7,PU,GA,,Local,0,19,"5,435,431"
New York,Shirley,Brookhaven,HWV,PU,R,,Regional,0,171,"1,277,778"
New York,Sidney,Sidney Municipal,N23,PU,GA,,Local,0,18,"2,186,667"
New York,Sodus,Williamson/Sodus*,SDC,PR,R,,Local,0,51,"3,700,000"
New York,South Bethlehem,South Albany,4B0,PR,GA,,Unclassified,0,44,0
New York,Syracuse,Syracuse Hancock International,SYR,PU,P,S,,"1,412,838",49,"62,343,401"
New York,Ticonderoga,Ticonderoga Municipal,4B6,PU,GA,,Basic,0,10,"7,089,100"
New York,Warwick,Warwick Municipal,N72,PU,GA,,Local,0,44,0
New York,Watertown,Watertown International,ART,PU,P,N,,"21,524",35,"32,792,450"
New York,Weedsport,Whitfords,B16,PR,R,,Unclassified,0,16,0
New York,Wellsville,Wellsville Municipal/Tarantine Field,ELZ,PU,GA,,Basic,0,14,"3,255,759"
New York,Westhampton Beach,Francis S Gabreski,FOK,PU,GA,,Regional,879,74,"8,573,241"
New York,White Plains,Westchester County,HPN,PU,P,S,,"1,156,329",284,"33,614,034"
New York,Wurtsboro,Wurtsboro/Sullivan County,N82,PR,R,,Unclassified,0,12,0
North Carolina,Ahoskie,Tri-County at Henry Joyner Field,ASJ,PU,GA,,Basic,0,11,"7,142,005"
North Carolina,Albemarle,Stanly County,VUJ,PU,GA,,Local,0,45,"9,641,500"
North Carolina,Andrews,Western Carolina Regional,RHP,PU,GA,,Local,2,44,"14,147,000"
North Carolina,Asheboro,Asheboro Regional,HBI,PU,GA,,Local,6,43,"4,511,500"
North Carolina,Asheville,Asheville Regional,AVL,PU,P,S,,"1,125,935",132,"98,548,965"
North Carolina,Beaufort,Michael J Smith Field,MRH,PU,GA,,Regional,35,63,"47,911,000"
North Carolina,Burlington,Burlington/Alamance Regional,BUY,PU,GA,,Regional,15,86,"68,882,000"
North Carolina,Charlotte,Charlotte/Douglas International,CLT,PU,P,L,,"25,896,201",84,"1,034,776,873"
North Carolina,Clinton,Clinton-Sampson County,CTZ,PU,GA,,Local,0,19,"15,457,000"
North Carolina,Concord,Concord-Padgett Regional,JQF,PU,P,N,,"119,069",245,"60,388,142"
North Carolina,Currituck,Currituck County Regional,ONX,PU,GA,,Local,0,58,"27,724,175"
North Carolina,Edenton,Northeastern Regional,EDE,PU,GA,,Local,6,19,"23,490,244"
North Carolina,Elizabeth City,Elizabeth City CG Air Station/Regional,ECG,MC,GA,,Local,0,29,"29,800,165"
North Carolina,Elizabethtown,Curtis L Brown Jr Field,EYF,PU,GA,,Local,0,16,"21,430,778"
North Carolina,Elkin,Elkin Municipal,ZEF,PU,GA,,Local,2,16,"16,380,000"
North Carolina,Engelhard,Hyde County,7W6,PU,GA,,Basic,0,0,"12,559,870"
North Carolina,Erwin,Harnett Regional Jetport,HRJ,PU,GA,,Regional,0,39,"66,718,300"
North Carolina,Fayetteville,Fayetteville Regional/Grannis Field,FAY,PU,P,N,,"167,572",73,"14,154,325"
North Carolina,Franklin,Macon County,1A5,PU,GA,,Local,41,27,"15,300,500"
North Carolina,Gastonia,Gastonia Municipal,AKH,PU,GA,,Regional,0,49,"7,245,550"
North Carolina,Goldsboro,Wayne Exec Jetport,GWW,PU,GA,,Regional,0,53,"25,921,000"
North Carolina,Greensboro,Piedmont Triad International,GSO,PU,P,S,,"903,742",107,"190,942,091"
North Carolina,Greenville,Pitt-Greenville,PGV,PU,P,N,,"34,824",65,"41,922,222"
North Carolina,Hatteras,Billy Mitchell,HSE,PU,GA,,Basic,1,0,"3,950,000"
North Carolina,Hickory,Hickory Regional,HKY,PU,GA,,National,932,87,"33,264,989"
North Carolina,Jacksonville,Albert J Ellis,OAJ,PU,P,N,,"133,839",26,"7,942,334"
North Carolina,Jefferson,Ashe County,GEV,PU,GA,,Local,9,25,"57,909,025"
North Carolina,Kenansville,Duplin County,DPL,PU,GA,,Local,0,40,"24,644,000"
North Carolina,Kill Devil Hills,First Flight,FFA,PU,GA,,Basic,5,0,"4,325,000"
North Carolina,Kinston,Kinston Regional Jetport at Stallings Field,ISO,PU,GA,,National,2,70,"51,443,000"
North Carolina,Lenoir,Foothills Regional,MRN,PU,GA,,Local,22,59,"25,341,890"
North Carolina,Lexington,Davidson County Exec,EXX,PU,GA,,Regional,5,73,"26,455,620"
North Carolina,Lincolnton,Lincolnton-Lincoln County Regional,IPJ,PU,GA,,Regional,0,82,"5,425,200"
North Carolina,Louisburg,Triangle North Exec,LHZ,PU,GA,,Regional,4,101,"19,075,555"
North Carolina,Lumberton,Lumberton Regional,LBT,PU,GA,,Local,2,36,"15,415,000"
North Carolina,Manteo,Dare County Regional,MQI,PU,GA,,Local,39,47,"24,281,000"
North Carolina,Maxton,Laurinburg/Maxton,MEB,PU,GA,,Local,0,33,"14,943,800"
North Carolina,Monroe,Charlotte/Monroe Exec,EQY,PU,R,,Regional,35,115,"37,116,897"
North Carolina,Mount Airy,Mount Airy/Surry County,MWK,PU,GA,,Regional,16,31,"49,017,758"
North Carolina,Mount Olive,Mount Olive Municipal,W40,PU,GA,,Local,0,16,"15,399,152"
North Carolina,New Bern,Coastal Carolina Regional,EWN,PU,P,N,,"59,159",90,"54,627,549"
North Carolina,North Wilkesboro,Wilkes County,UKF,PU,GA,,Regional,0,34,"13,468,000"
North Carolina,Ocean Isle Beach,Odell Williamson Municipal,60J,PU,GA,,Local,3,26,"17,322,500"
North Carolina,Ocracoke,Ocracoke Island,W95,PU,GA,,Basic,17,0,"3,950,000"
North Carolina,Oxford,Henderson/Oxford,HNZ,PU,GA,,Local,0,37,"18,041,750"
North Carolina,Plymouth,Plymouth Municipal,PMZ,PU,GA,,Basic,0,11,"11,390,000"
North Carolina,Raleigh,Raleigh-Durham International,RDU,PU,P,M,,"7,118,995",152,"384,556,600"
North Carolina,Reidsville,Rockingham County Nc Shiloh,SIF,PU,GA,,Regional,0,45,"13,852,250"
North Carolina,Roanoke Rapids,Halifax/Northampton Regional,IXA,PU,GA,,Local,4,26,"10,374,500"
North Carolina,Rockingham,Richmond County,RCZ,PU,GA,,Basic,2,9,"11,070,741"
North Carolina,Rocky Mount,Rocky Mount/Wilson Regional,RWI,PU,GA,,Regional,11,36,"53,976,900"
North Carolina,Roxboro,Raleigh Regional at Person County,TDF,PU,GA,,Local,0,33,"26,673,600"
North Carolina,Rutherfordton,Rutherford County/Marchman Field,FQD,PU,GA,,Regional,1,55,"42,181,000"
North Carolina,Salisbury,Mid-Carolina Regional,RUQ,PU,GA,,Regional,0,88,"39,919,685"
North Carolina,Sanford,Raleigh Exec Jetport at Sanford-Lee County,TTA,PU,R,,National,15,214,"8,221,111"
North Carolina,Shelby,Shelby-Cleveland County Regional,EHO,PU,GA,,Regional,3,73,"12,370,000"
North Carolina,Siler City,Siler City Municipal,SCR,PU,GA,,Local,2,19,"16,350,700"
North Carolina,Smithfield,Johnston Regional,JNX,PU,GA,,Regional,3,126,"25,866,000"
North Carolina,Southern Pines,Moore County,SOP,PU,GA,,Regional,110,88,"29,077,600"
North Carolina,Southport,Cape Fear Regional Jetport/Howie Franklin Field,SUT,PU,GA,,Regional,21,76,"16,805,024"
North Carolina,Spruce Pine,Avery County/Morrison Field,7A8,PU,GA,,Local,0,17,"16,292,931"
North Carolina,Star,Montgomery County,43A,PU,GA,,Basic,2,11,"22,104,580"
North Carolina,Statesville,Statesville Regional,SVH,PU,GA,,National,2,86,"19,982,750"
North Carolina,Sylva,Jackson County,24A,PU,GA,,Basic,3,10,"7,770,000"
North Carolina,Tarboro,Tarboro-Edgecombe,ETC,PU,GA,,Unclassified,0,6,0
North Carolina,Wadesboro,Anson County/Jeff Cloud Field,AFP,PU,GA,,Local,0,25,"12,427,650"
North Carolina,Wallace,Wallace-Pender,ACZ,PU,GA,,Local,0,27,"23,317,090"
North Carolina,Washington,Washington-Warren,OCW,PU,GA,,Local,13,26,"8,926,300"
North Carolina,Whiteville,Columbus County Municipal,CPC,PU,GA,,Local,0,33,"21,688,628"
North Carolina,Williamston,Martin County,MCZ,PU,GA,,Local,0,15,"7,266,000"
North Carolina,Wilmington,Wilmington International,ILM,PU,P,S,,"655,857",107,"85,276,363"
North Carolina,Winston-Salem,Smith Reynolds,INT,PU,GA,,Regional,863,72,"60,866,378"
North Dakota,Ashley,Ashley Municipal,ASY,PU,GA,,Local,0,15,"1,527,778"
North Dakota,Beach,Beach,20U,PU,GA,,Basic,0,12,"4,912,739"
North Dakota,Bismarck,Bismarck Municipal,BIS,PU,P,N,,"258,780",90,"138,753,916"
North Dakota,Bottineau,Bottineau Municipal,D09,PU,GA,,Local,0,19,"5,269,761"
North Dakota,Bowman,Bowman Regional,BWW,PU,GA,,Local,0,22,"4,235,557"
North Dakota,Cando,Cando Municipal,9D7,PU,GA,,Basic,0,12,"2,903,332"
North Dakota,Carrington,Carrington Municipal,46D,PU,GA,,Basic,0,12,"1,592,222"
North Dakota,Casselton,Casselton Robert Miller Regional,5N8,PU,GA,,Local,0,45,"24,230,903"
North Dakota,Cavalier,Cavalier Municipal,2C8,PU,GA,,Local,0,19,"4,169,444"
North Dakota,Cooperstown,Cooperstown Municipal,S32,PU,GA,,Local,0,16,"2,584,445"
North Dakota,Crosby,Crosby Municipal,D50,PU,GA,,Local,0,18,"3,329,778"
North Dakota,Devils Lake,Devils Lake Regional,DVL,PU,CS,,Local,"8,051",38,"20,866,578"
North Dakota,Dickinson,Dickinson/Theodore Roosevelt Regional,DIK,PU,P,N,,"24,123",35,"16,976,370"
North Dakota,Dunseith,International Peace Garden,S28,PU,GA,,Basic,0,0,"3,777,779"
North Dakota,Edgeley,Edgeley Municipal,51D,PU,GA,,Basic,0,12,"2,461,111"
North Dakota,Ellendale,Ellendale Municipal,4E7,PU,GA,,Basic,0,13,"2,382,164"
North Dakota,Fargo,Hector International,FAR,PU,P,S,,"522,976",206,"71,429,578"
North Dakota,Fort Yates,Standing Rock,Y27,NA,GA,,Basic,0,0,"3,537,386"
North Dakota,Garrison,Garrison Municipal,D05,PU,GA,,Local,0,16,"2,684,619"
North Dakota,Glen Ullin,Glen Ullin Regional,D57,PU,GA,,Basic,0,10,"3,814,775"
North Dakota,Grafton,Hutson Field,GAF,PU,GA,,Local,0,17,"2,458,198"
North Dakota,Grand Forks,Grand Forks International,GFK,PU,P,N,,"93,877",143,"53,740,047"
North Dakota,Gwinner,Gwinner-Roger Melroe Field,GWR,PU,GA,,Basic,0,11,"3,886,053"
North Dakota,Harvey,Harvey Municipal,5H4,PU,GA,,Basic,0,12,"6,241,866"
North Dakota,Hazen,Mercer County Regional,HZE,PU,GA,,Local,0,18,"3,343,334"
North Dakota,Hettinger,Hettinger/Jb Lindquist Regional,HEI,PU,GA,,Local,0,32,"3,984,567"
North Dakota,Hillsboro,Hillsboro Municipal,3H4,PU,GA,,Local,0,35,"4,275,000"
North Dakota,Jamestown,Jamestown Regional,JMS,PU,P,N,,"10,590",36,"13,563,889"
North Dakota,Kenmare,Kenmare Municipal,7K5,PU,GA,,Local,0,28,"3,108,627"
North Dakota,Kindred,Robert Odegaard Field,K74,PU,GA,,Local,0,29,"4,390,887"
North Dakota,Lakota,Lakota Municipal,5L0,PU,GA,,Basic,0,12,"2,640,555"
North Dakota,LaMoure,LaMoure Rott Municipal,4F9,PR,GA,,Unclassified,0,3,0
North Dakota,Langdon,Robertson Field,D55,PU,GA,,Local,0,16,"5,860,220"
North Dakota,Linton,Linton Municipal,7L2,PU,GA,,Local,0,20,"1,740,901"
North Dakota,Lisbon,Lisbon Municipal,6L3,PU,GA,,Basic,0,12,"4,798,890"
North Dakota,Mandan,Mandan Regional/Lawler Field,Y19,PU,GA,,Local,0,100,"5,961,695"
North Dakota,Minot,Minot International,MOT,PU,P,N,,"146,862",128,"53,427,359"
North Dakota,Mohall,Mohall Municipal,HBC,PU,GA,,Local,0,29,"2,944,445"
North Dakota,Mott,Mott Municipal,3P3,PU,GA,,Basic,0,12,"7,670,594"
North Dakota,Northwood,Northwood Municipal/Vince Field,4V4,PU,GA,,Local,0,20,"1,930,888"
North Dakota,Oakes,Oakes Municipal,2D5,PU,GA,,Local,0,15,"3,047,729"
North Dakota,Park River,Park River - W C Skjerven Field,Y37,PU,GA,,Basic,0,10,"1,938,888"
North Dakota,Parshall,Parshall-Hankins,Y74,PU,GA,,Basic,0,10,"5,656,896"
North Dakota,Pembina,Pembina Municipal,PMB,PU,GA,,Basic,0,13,"2,100,000"
North Dakota,Rolla,Rolla Municipal/Leonard Krech Field,06D,PU,GA,,Basic,0,11,"4,125,906"
North Dakota,Rugby,Rugby Municipal,RUG,PU,GA,,Basic,0,12,"3,465,802"
North Dakota,Stanley,Stanley Municipal,08D,PU,GA,,Local,0,28,"3,170,333"
North Dakota,Tioga,Tioga Municipal,D60,PU,GA,,Local,0,41,"9,049,722"
North Dakota,Valley City,Barnes County Municipal,BAC,PU,GA,,Local,0,24,"7,513,333"
North Dakota,Wahpeton,Harry Stern,BWP,PU,GA,,Local,0,32,"8,381,388"
North Dakota,Walhalla,Walhalla Municipal,96D,PU,GA,,Basic,0,12,"3,374,000"
North Dakota,Washburn,Washburn Municipal,5C8,PU,GA,,Local,0,15,"3,030,779"
North Dakota,Watford City,Watford City Municipal,S25,PU,GA,,Local,7,32,"1,500,000"
North Dakota,Williston,Williston Basin International,XWA,PU,P,N,,"82,258",32,"17,466,667"
Ohio,Akron,Akron Fulton International,AKR,PU,GA,,Regional,17,97,"8,935,167"
Ohio,Akron,Akron-Canton Regional,CAK,PU,P,N,,"343,980",141,"42,747,007"
Ohio,Ashland,Ashland County,3G4,PU,GA,,Local,0,37,"2,872,594"
Ohio,Ashtabula,Northeast Ohio Regional,HZY,PU,GA,,Local,6,24,"419,450"
Ohio,Athens,Ohio University,UNI,PU,GA,,Regional,29,38,"4,841,780"
Ohio,Barnesville,Barnesville-Bradfield,6G5,PU,GA,,Basic,0,10,"4,026,161"
Ohio,Batavia,Clermont County,I69,PU,GA,,Regional,0,122,"4,387,050"
Ohio,Bellefontaine,Bellefontaine Regional,EDJ,PU,GA,,Regional,0,27,"4,262,449"
Ohio,Bluffton,Bluffton,5G7,PU,GA,,Local,0,18,"1,836,066"
Ohio,Bowling Green,Wood County,1G0,PU,GA,,Local,7,45,"1,788,889"
Ohio,Bryan,Williams County,0G6,PU,GA,,Local,0,23,"361,033"
Ohio,Bucyrus,Port Bucyrus/Crawford County,17G,PU,GA,,Local,0,29,"2,056,111"
Ohio,Cadiz,Harrison County,8G6,PU,GA,,Local,0,22,"1,500,832"
Ohio,Cambridge,Cambridge Municipal,CDI,PU,GA,,Basic,0,12,"4,206,666"
Ohio,Carrollton,Carroll County-Tolson,TSO,PU,GA,,Local,0,31,"1,371,667"
Ohio,Celina,Lakefield,CQA,PU,GA,,Local,0,21,"4,110,230"
Ohio,Chesapeake,Lawrence County Airpark,HTW,PU,GA,,Local,0,21,"1,743,650"
Ohio,Chillicothe,Ross County,RZT,PU,GA,,Local,0,29,"4,739,344"
Ohio,Cincinnati,Cincinnati Municipal/Lunken Field,LUK,PU,GA,,National,"2,305",176,"18,710,778"
Ohio,Circleville,Pickaway County Memorial,CYO,PU,GA,,Local,0,26,"3,003,878"
Ohio,Cleveland,Burke Lakefront,BKL,PU,GA,,Regional,"1,533",14,"9,938,888"
Ohio,Cleveland,Cuyahoga County,CGF,PU,R,,National,74,233,"23,086,213"
Ohio,Cleveland,Cleveland-Hopkins International,CLE,PU,P,M,,"4,803,808",43,"215,122,803"
Ohio,Columbus,John Glenn Columbus International,CMH,PU,P,M,,"4,095,181",66,"250,756,089"
Ohio,Columbus,Rickenbacker International,LCK,PU,P,N,,"149,363",18,"105,881,644"
Ohio,Columbus,Ohio State University,OSU,PU,R,,National,49,129,"6,139,445"
Ohio,Columbus,Bolton Field,TZR,PU,R,,Local,0,80,"11,770,633"
Ohio,Coshocton,Richard Downing,I40,PU,GA,,Local,0,16,"1,928,000"
Ohio,Crestline,Galion Municipal,GQQ,PU,GA,,Basic,0,11,"1,097,800"
Ohio,Dayton,James M Cox Dayton International,DAY,PU,P,S,,"594,174",39,"115,975,188"
Ohio,Dayton,Dayton/Wright Brothers,MGY,PU,R,,Regional,62,80,"4,512,333"
Ohio,Defiance,Defiance Memorial,DFI,PU,GA,,Local,0,18,"6,195,000"
Ohio,Delaware,Delaware Municipal/Jim Moore Field,DLZ,PU,GA,,Regional,8,90,"4,526,023"
Ohio,East Liverpool,Columbiana County,02G,PU,GA,,Local,0,34,"2,270,667"
Ohio,Findlay,Findlay,FDY,PU,GA,,Regional,8,23,"10,733,400"
Ohio,Fostoria,Fostoria Metro,FZI,PU,GA,,Basic,0,12,"2,075,000"
Ohio,Fremont,Sandusky County Regional,S24,PU,GA,,Local,0,16,"1,151,667"
Ohio,Gallipolis,Gallia-Meigs Regional,GAS,PU,GA,,Local,0,21,"4,144,211"
Ohio,Georgetown,Brown County,GEO,PU,GA,,Unclassified,0,4,0
Ohio,Hamilton,Butler County Regional/Hogan Field,HAO,PU,R,,Regional,13,144,"1,420,037"
Ohio,Harrison,Cincinnati West,I67,PU,GA,,Local,0,46,"4,900,000"
Ohio,Hillsboro,Highland County,HOC,PU,GA,,Local,0,20,"1,851,640"
Ohio,Jackson,James A Rhodes,JRO,PU,GA,,Basic,0,21,"2,273,173"
Ohio,Kelleys Island,Kelleys Island Land Field,89D,PU,GA,,Basic,0,2,"2,119,222"
Ohio,Kenton,Hardin County,I95,PU,GA,,Local,0,16,"3,768,527"
Ohio,Lancaster,Fairfield County,LHQ,PU,GA,,Local,0,92,"6,090,000"
Ohio,Lebanon,Warren County/John Lane Field,I68,PU,GA,,Regional,3,98,"8,240,000"
Ohio,Lima,Lima Allen County,AOH,PU,GA,,Regional,0,44,"1,000,000"
Ohio,London,Madison County,UYF,PU,GA,,Local,0,46,"1,419,428"
Ohio,Lorain,Lorain County Regional,LPR,PU,R,,Regional,19,90,"2,657,446"
Ohio,Mansfield,Mansfield Lahm Regional,MFD,PU,GA,,Regional,21,66,"11,867,500"
Ohio,Marion,Marion Municipal,MNN,PU,GA,,Local,3,21,"2,606,111"
Ohio,Marysville,Union County,MRT,PU,GA,,Local,0,58,"10,181,786"
Ohio,McArthur,Vinton County,22I,PU,GA,,Basic,0,9,"3,500,778"
Ohio,Medina,Medina Municipal,1G5,R,R,,Local,0,61,"4,778,000"
Ohio,Middle Bass,Middle Bass Island,3T7,PU,GA,,Basic,0,3,"1,214,420"
Ohio,Middlefield,Geauga County,7G8,PU,GA,,Local,0,43,"1,080,985"
Ohio,Middletown,Middletown Regional/Hook Field,MWO,PU,GA,,Local,0,82,"3,545,000"
Ohio,Millersburg,Holmes County,10G,PU,GA,,Local,0,17,"1,981,864"
Ohio,Mount Gilead,Morrow County,4I9,PU,GA,,Local,0,20,"1,187,900"
Ohio,Mount Vernon,Knox County,4I3,PU,GA,,Regional,4,76,"4,906,444"
Ohio,Napoleon,Henry County,7W5,PU,GA,,Local,0,18,"2,696,000"
Ohio,New Lexington,Perry County,I86,PU,GA,,Basic,0,10,"1,508,902"
Ohio,New Philadelphia,Harry Clever Field,PHD,PU,GA,,Local,0,47,"1,179,444"
